Taxon,Group
Amphilius_platychir,Actinopterygii
Parauchenoglanis_guttatus,Actinopterygii
Schilbe_mystus,Actinopterygii
Schilbe_intermedius,Actinopterygii
Pareutropius_debauwi,Actinopterygii
Imparfinis_minutus,Actinopterygii
Imparfinis_mirini,Actinopterygii
Heptapterus_multiradiatus,Actinopterygii
Taunayia_bifasciata,Actinopterygii
Rhamdiopsis_microcephala,Actinopterygii
Cetopsorhamdia_iheringi,Actinopterygii
Phenacorhamdia_tenebrosa,Actinopterygii
Phenacorhamdia_unifasciata,Actinopterygii
Pimelodella_longipinnis,Actinopterygii
Parailia_congica,Actinopterygii
Parailia_pellucida,Actinopterygii
Anaspidoglanis_macrostoma,Actinopterygii
Parauchenoglanis_balayi,Actinopterygii
Parauchenoglanis_monkei,Actinopterygii
Auchenoglanis_occidentalis,Actinopterygii
Auchenoglanis_biscutatus,Actinopterygii
Heteropneustes_fossilis,Actinopterygii
Heteropneustes_microps,Actinopterygii
Channallabes_sanghaensis,Actinopterygii
Channallabes_longicaudatus,Actinopterygii
Clarias_buettikoferi,Actinopterygii
Clarias_buthupogon,Actinopterygii
Clarias_agboyiensis,Actinopterygii
Clarias_gabonensis,Actinopterygii
Clarias_angolensis,Actinopterygii
Channallabes_apus,Actinopterygii
Clarias_submarginatus,Actinopterygii
Platyallabes_tihoni,Actinopterygii
Tanganikallabes_mortiauxi,Actinopterygii
Gymnallabes_typus,Actinopterygii
Clarias_theodorae,Actinopterygii
Clarias_werneri,Actinopterygii
Clarias_jaensis,Actinopterygii
Clarias_platycephalus,Actinopterygii
Clariallabes_longicauda,Actinopterygii
Clarias_camerunensis,Actinopterygii
Clarias_stappersii,Actinopterygii
Clarias_ebriensis,Actinopterygii
Clarias_pachynema,Actinopterygii
Dolichallabes_microphthalmus,Actinopterygii
Clarias_gariepinus,Actinopterygii
Clarias_anguillaris,Actinopterygii
Bathyclarias_ilesi,Actinopterygii
Bathyclarias_nyasensis,Actinopterygii
Bathyclarias_worthingtoni,Actinopterygii
Clarias_ngamensis,Actinopterygii
Dinotopterus_cunningtoni,Actinopterygii
Heterobranchus_bidorsalis,Actinopterygii
Heterobranchus_longifilis,Actinopterygii
Heterobranchus_isopterus,Actinopterygii
Heterobranchus_boulengeri,Actinopterygii
Clarias_dussumieri,Actinopterygii
Clarias_fuscus,Actinopterygii
Clarias_batrachus,Actinopterygii
Clarias_macrocephalus,Actinopterygii
Clarias_meladerma,Actinopterygii
Clarias_sp._maurus,Actinopterygii
Clarias_nieuhofii,Actinopterygii
Clarias_intermedius,Actinopterygii
Clarias_teijsmanni,Actinopterygii
Channallabes_alvarezi,Actinopterygii
Pimelodus_pictus,Actinopterygii
Parapimelodus_valenciennis,Actinopterygii
Parapimelodus_nigribarbis,Actinopterygii
Iheringichthys_labrosus,Actinopterygii
Pimelodus_fur,Actinopterygii
Bergiaria_westermanni,Actinopterygii
Pimelodus_blochii,Actinopterygii
Pimelodus_pohli,Actinopterygii
Pimelodus_albicans,Actinopterygii
Pimelodus_maculatus,Actinopterygii
Pimelodus_grosskopfii,Actinopterygii
Pimelodus_punctatus,Actinopterygii
Phractocephalus_hemioliopterus,Actinopterygii
Pimelodus_ornatus,Actinopterygii
Pimelabditus_moli,Actinopterygii
Cheirocerus_eques,Actinopterygii
Cheirocerus_abuelo,Actinopterygii
Megalonema_amaxanthum,Actinopterygii
Megalonema_platycephalum,Actinopterygii
Megalonema_platanum,Actinopterygii
Calophysus_macropterus,Actinopterygii
Luciopimelodus_pati,Actinopterygii
Pinirampus_pirinampu,Actinopterygii
Pimelodina_flavipinnis,Actinopterygii
Leiarius_perruno,Actinopterygii
Leiarius_pictus,Actinopterygii
Perrunichthys_perruno,Actinopterygii
Leiarius_longibarbis,Actinopterygii
Leiarius_marmoratus,Actinopterygii
Steindachneridion_scriptum,Actinopterygii
Steindachneridion_parahybae,Actinopterygii
Rhyacoglanis_pulcher,Actinopterygii
Microglanis_malabarbai,Actinopterygii
Microglanis_garavelloi,Actinopterygii
Microglanis_aff._cottoides_LBP731,Actinopterygii
Microglanis_parahybae,Actinopterygii
Microglanis_cottoides,Actinopterygii
Microglanis_pataxo,Actinopterygii
Microglanis_leptostriatus,Actinopterygii
Microglanis_iheringi,Actinopterygii
Pseudopimelodus_charus,Actinopterygii
Pseudopimelodus_mangurus,Actinopterygii
Pseudopimelodus_bufonius,Actinopterygii
Lophiosilurus_alexandri,Actinopterygii
Cephalosilurus_apurensis,Actinopterygii
Batrochoglanis_villosus,Actinopterygii
Batrochoglanis_aff._villosus_LBP2347,Actinopterygii
Batrochoglanis_raninus,Actinopterygii
Silurus_glanis,Actinopterygii
Silurus_aristotelis,Actinopterygii
Silurus_soldatovi,Actinopterygii
Silurus_asotus,Actinopterygii
Silurus_meridionalis,Actinopterygii
Silurus_lanzhouensis,Actinopterygii
Silurus_microdorsalis,Actinopterygii
Kryptopterus_minor,Actinopterygii
Kryptopterus_bicirrhis,Actinopterygii
Kryptopterus_macrocephalus,Actinopterygii
Phalacronotus_apogon,Actinopterygii
Phalacronotus_bleekeri,Actinopterygii
Kryptopterus_limpok,Actinopterygii
Kryptopterus_schilbeides,Actinopterygii
Ompok_malabaricus,Actinopterygii
Hemisilurus_moolenburghi,Actinopterygii
Ceratoglanis_scleronema,Actinopterygii
Hemisilurus_mekongensis,Actinopterygii
Belodontichthys_truncatus,Actinopterygii
Kryptopterus_cryptopterus,Actinopterygii
Silurichthys_schneideri,Actinopterygii
Pterocryptis_furnessi,Actinopterygii
Pterocryptis_cochinchinensis,Actinopterygii
Wallago_attu,Actinopterygii
Pterocryptis_anomala,Actinopterygii
Ompok_miostoma,Actinopterygii
Ompok_pabda,Actinopterygii
Wallago_leerii,Actinopterygii
Ompok_bimaculatus,Actinopterygii
Ompok_pabo,Actinopterygii
Hemibagrus_semotus,Actinopterygii
Hemibagrus_sabanus,Actinopterygii
Hemibagrus_planiceps,Actinopterygii
Hemibagrus_divaricatus,Actinopterygii
Hemibagrus_gracilis,Actinopterygii
Hemibagrus_velox,Actinopterygii
Hemibagrus_bongan,Actinopterygii
Hemibagrus_hoevenii,Actinopterygii
Hemibagrus_capitulum,Actinopterygii
Hemibagrus_fortis,Actinopterygii
Hemibagrus_spilopterus,Actinopterygii
Hemibagrus_sp._C_JJD-2014,Actinopterygii
Hemibagrus_sp._B_JJD-2014,Actinopterygii
Hemibagrus_chrysops,Actinopterygii
Hemibagrus_peguensis,Actinopterygii
Hemibagrus_wyckioides,Actinopterygii
Hemibagrus_nemurus,Actinopterygii
Sperata_seenghala,Actinopterygii
Sperata_aor,Actinopterygii
Bagrus_docmak,Actinopterygii
Bagrus_filamentosus,Actinopterygii
Bagrus_bajad,Actinopterygii
Hemibagrus_filamentus,Actinopterygii
Mystus_mysticetus,Actinopterygii
Mystus_multiradiatus,Actinopterygii
Mystus_atrifasciatus,Actinopterygii
Hemibagrus_macropterus,Actinopterygii
Hemibagrus_guttatus,Actinopterygii
Pseudobagrus_ichikawai,Actinopterygii
Tachysurus_argentivittatus,Actinopterygii
Pseudobagrus_brevicaudatus,Actinopterygii
Pseudobagrus_pratti,Actinopterygii
Tachysurus_vachellii,Actinopterygii
Tachysurus_ussuriensis,Actinopterygii
Tachysurus_nitidus,Actinopterygii
Pseudobagrus_tenuis,Actinopterygii
Pseudobagrus_truncatus,Actinopterygii
Tachysurus_crassilabris,Actinopterygii
Leiocassis_longirostris,Actinopterygii
Pseudobagrus_albomarginatus,Actinopterygii
Tachysurus_eupogon,Actinopterygii
Tachysurus_fulvidraco,Actinopterygii
Pseudobagrus_koreanus,Actinopterygii
Tachysurus_nudiceps,Actinopterygii
Pseudobagrus_brevicorpus,Actinopterygii
Tachysurus_tokiensis,Actinopterygii
Pseudobagrus_ondon,Actinopterygii
Tachysurus_aurantiacus,Actinopterygii
Tachysurus_intermedius,Actinopterygii
Tachysurus_trilineatus,Actinopterygii
Pseudobagrus_kyphus,Actinopterygii
Nanobagrus_fuscus,Actinopterygii
Nanobagrus_torquatus,Actinopterygii
Hyalobagrus_flavus,Actinopterygii
Nanobagrus_stellatus,Actinopterygii
Pseudomystus_siamensis,Actinopterygii
Pseudomystus_stenomus,Actinopterygii
Leiocassis_micropogon,Actinopterygii
Leiocassis_poecilopterus,Actinopterygii
Bagrichthys_macropterus,Actinopterygii
Bagrichthys_macracanthus,Actinopterygii
Horabagrus_brachysoma,Actinopterygii
Horabagrus_nigricollaris,Actinopterygii
Pseudeutropius_brachypopterus,Actinopterygii
Pseudeutropius_moolenburghae,Actinopterygii
Nangra_assamensis,Actinopterygii
Gogangra_viridescens,Actinopterygii
Nangra_nangra,Actinopterygii
Gagata_sexualis,Actinopterygii
Gagata_dolichonema,Actinopterygii
Gagata_cenia,Actinopterygii
Gagata_melanopterus,Actinopterygii
Gagata_gagata,Actinopterygii
Sisor_rabdophorus,Actinopterygii
Hara_filamentosa,Actinopterygii
Hara_mesembrina,Actinopterygii
Ayarnangra_estuarius,Actinopterygii
Caelatoglanis_zonatus,Actinopterygii
Erethistoides_infuscata,Actinopterygii
Erethistes_pusillus,Actinopterygii
Erethistes_hara,Actinopterygii
Hara_horai,Actinopterygii
Erethistoides_sicula,Actinopterygii
Hara_jerdoni,Actinopterygii
Pseudolaguvia_tuberculata,Actinopterygii
Pseudolaguvia_foveolata,Actinopterygii
Pseudolaguvia_ferula,Actinopterygii
Pseudolaguvia_ribeiroi,Actinopterygii
Pseudolaguvia_shawi,Actinopterygii
Conta_conta,Actinopterygii
Bagarius_suchus,Actinopterygii
Bagarius_bagarius,Actinopterygii
Bagarius_yarrelli,Actinopterygii
Glyptothorax_telchitta,Actinopterygii
Glyptothorax_botius,Actinopterygii
Glyptothorax_ngapang,Actinopterygii
Glyptothorax_minimaculatus,Actinopterygii
Glyptothorax_sp._Nujiang_WSJ-2010,Actinopterygii
Glyptothorax_longinema,Actinopterygii
Glyptothorax_zanaensis,Actinopterygii
Glyptothorax_lanceatus,Actinopterygii
Glyptothorax_longjiangensis,Actinopterygii
Glyptothorax_granulus,Actinopterygii
Glyptothorax_ventrolineatus,Actinopterygii
Glyptothorax_laosensis,Actinopterygii
Glyptothorax_lampris,Actinopterygii
Glyptothorax_trilineatus,Actinopterygii
Glyptothorax_cf._trilineatus_INHS_93545,Actinopterygii
Glyptothorax_interspinalus,Actinopterygii
Glyptothorax_brevipinnis,Actinopterygii
Glyptothorax_dakpathari,Actinopterygii
Glyptothorax_longicauda,Actinopterygii
Glyptothorax_davissinghi,Actinopterygii
Glyptothorax_annandalei,Actinopterygii
Glyptothorax_poonaensis,Actinopterygii
Glyptothorax_fuscus,Actinopterygii
Glyptothorax_callopterus,Actinopterygii
Glyptothorax_schmidti,Actinopterygii
Glyptothorax_nieuwenhuisi,Actinopterygii
Glyptothorax_platypogon,Actinopterygii
Glyptothorax_major,Actinopterygii
Glyptothorax_sinensis,Actinopterygii
Glyptothorax_fokiensis,Actinopterygii
Glyptothorax_hainanensis,Actinopterygii
Glyptothorax_honghensis,Actinopterygii
Glyptothorax_macromaculatus,Actinopterygii
Glyptothorax_buchanani,Actinopterygii
Glyptothorax_deqinensis,Actinopterygii
Glyptothorax_quadriocellatus,Actinopterygii
Glyptothorax_pallozonus,Actinopterygii
Glyptothorax_garhwali,Actinopterygii
Glyptothorax_cavia,Actinopterygii
Glyptothorax_sp._Cangyuan_WSJ-2010,Actinopterygii
Glyptothorax_obliquimaculatus,Actinopterygii
Glyptothorax_burmanicus,Actinopterygii
Glyptothorax_platypogonides,Actinopterygii
Glyptothorax_dorsalis,Actinopterygii
Pareuchiloglanis_feae,Actinopterygii
Creteuchiloglanis_gongshanensis,Actinopterygii
Creteuchiloglanis_macropterus,Actinopterygii
Pareuchiloglanis_gracilicaudata,Actinopterygii
Pseudexostoma_yunnanense,Actinopterygii
Creteuchiloglanis_kamengensis,Actinopterygii
Pseudexostoma_brachysoma,Actinopterygii
Pareuchiloglanis_macrotrema,Actinopterygii
Pareuchiloglanis_longicauda,Actinopterygii
Oreoglanis_delacouri,Actinopterygii
Oreoglanis_jingdongensis,Actinopterygii
Oreoglanis_immaculatus,Actinopterygii
Oreoglanis_macropterus,Actinopterygii
Oreoglanis_insignis,Actinopterygii
Pareuchiloglanis_sinensis,Actinopterygii
Pareuchiloglanis_anteanalis,Actinopterygii
Euchiloglanis,Actinopterygii
Exostoma_labiatum,Actinopterygii
Exostoma_berdmorei,Actinopterygii
Glyptosternon_maculatum,Actinopterygii
Glaridoglanis_andersonii,Actinopterygii
Myersglanis_blythii,Actinopterygii
Pseudecheneis_sulcata,Actinopterygii
Breitensteinia_cessator,Actinopterygii
Acrochordonichthys_rugosus,Actinopterygii
Parakysis_grandis,Actinopterygii
Parakysis_longirostris,Actinopterygii
Akysis_brachybarbatus,Actinopterygii
Akysis_prashadi,Actinopterygii
Akysis_longifilis,Actinopterygii
Amblyceps_arunchalensis,Actinopterygii
Amblyceps_mangois,Actinopterygii
Amblyceps_foratum,Actinopterygii
Amblyceps_mucronatum,Actinopterygii
Amblyceps_serratum,Actinopterygii
Amblyceps_apangi,Actinopterygii
Xiurenbagrus_xiurenensis,Actinopterygii
Xiurenbagrus_gigas,Actinopterygii
Liobagrus_kingi,Actinopterygii
Liobagrus_marginatoides,Actinopterygii
Liobagrus_marginatus,Actinopterygii
Liobagrus_styani,Actinopterygii
Liobagrus_anguillicauda,Actinopterygii
Liobagrus_nigricauda,Actinopterygii
Liobagrus_mediadiposalis,Actinopterygii
Liobagrus_reinii,Actinopterygii
Liobagrus_obesus,Actinopterygii
Liobagrus_andersoni,Actinopterygii
Laides_longibarbis,Actinopterygii
Laides_hexanema,Actinopterygii
Clupisoma_sinense,Actinopterygii
Clupisoma_longianalis,Actinopterygii
Eutropiichthys_vacha,Actinopterygii
Silonia_silondia,Actinopterygii
Eutropiichthys_murius,Actinopterygii
Clupisoma_garua,Actinopterygii
Pseudeutropius_mitchelli,Actinopterygii
Clupisoma_prateri,Actinopterygii
Eutropiichthys_salweenensis,Actinopterygii
Ailia_coila,Actinopterygii
Neosiluroides_cooperensis,Actinopterygii
Tandanus_bostocki,Actinopterygii
Cnidoglanis_macrocephalus,Actinopterygii
Plotosus_nkunga,Actinopterygii
Plotosus_lineatus,Actinopterygii
Neosilurus_pseudospinosus,Actinopterygii
Neosilurus_mollespiculum,Actinopterygii
Neosilurus_ater,Actinopterygii
Neosilurus_hyrtlii,Actinopterygii
Neosilurus_gloveri,Actinopterygii
Porochilus_argenteus,Actinopterygii
Neosilurus_brevidorsalis,Actinopterygii
Tandanus_tandanus,Actinopterygii
Tandanus_bellingerensis,Actinopterygii
Tandanus_tropicanus,Actinopterygii
Porochilus_rendahli,Actinopterygii
Porochilus_obbesi,Actinopterygii
Anodontiglanis_dahli,Actinopterygii
Plotosus_canius,Actinopterygii
Chaca_chaca,Actinopterygii
Chaca_bankanensis,Actinopterygii
Rita_rita,Actinopterygii
Rita_gogra,Actinopterygii
Pimelodus_argenteus,Actinopterygii
Pimelodus_coprophagus,Actinopterygii
Duopalatinus_peruanus,Actinopterygii
Pimelodus_cf._altissimus_JPS-2012,Actinopterygii
Exallodontus_aguanai,Actinopterygii
Aguarunichthys_torosus,Actinopterygii
Hemisorubim_platyrhynchos,Actinopterygii
Sorubim_cuspicaudus,Actinopterygii
Sorubim_maniradii,Actinopterygii
Sorubim_lima,Actinopterygii
Sorubim_elongatus,Actinopterygii
Brachyplatystoma_filamentosum,Actinopterygii
Brachyplatystoma_capapretum,Actinopterygii
Brachyplatystoma_rousseauxii,Actinopterygii
Brachyplatystoma_vaillantii,Actinopterygii
Platynematichthys_notatus,Actinopterygii
Brachyplatystoma_juruense,Actinopterygii
Brachyplatystoma_platynemum,Actinopterygii
Brachyplatystoma_tigrinum,Actinopterygii
Pseudoplatystoma_magdaleniatum,Actinopterygii
Pseudoplatystoma_fasciatum,Actinopterygii
Pseudoplatystoma_punctifer,Actinopterygii
Pseudoplatystoma_orinocoense,Actinopterygii
Pseudoplatystoma_reticulatum,Actinopterygii
Pseudoplatystoma_metaense,Actinopterygii
Pseudoplatystoma_tigrinum,Actinopterygii
Pseudoplatystoma_corruscans,Actinopterygii
Sorubimichthys_planiceps,Actinopterygii
Zungaro_zungaro,Actinopterygii
Zungaro_jahu,Actinopterygii
Platysilurus_malarmo,Actinopterygii
Platysilurus_mucosus,Actinopterygii
Platystomatichthys_sturio,Actinopterygii
Hypophthalmus_cf._marginatus_JPS-2012,Actinopterygii
Hypophthalmus_cf._edentatus_JPS-2012,Actinopterygii
Hypophthalmus_marginatus,Actinopterygii
Hypophthalmus_edentatus,Actinopterygii
Hypophthalmus_oremaculatus,Actinopterygii
Hypophthalmus_fimbriatus,Actinopterygii
Aguarunichthys_inpai,Actinopterygii
Goeldiella_eques,Actinopterygii
Rhamdia_aff._rogersi,Actinopterygii
Rhamdia_aff._cabrerae,Actinopterygii
Rhamdia_nicaraguensis,Actinopterygii
Rhamdia_laticauda,Actinopterygii
Rhamdia_reddelli,Actinopterygii
Rhamdia_parryi,Actinopterygii
Rhamdia_saijaensis,Actinopterygii
Rhamdia_cinerascens,Actinopterygii
Rhamdia_quelen,Actinopterygii
Rhamdia_laukidi,Actinopterygii
Pimelodella_dorseyi,Actinopterygii
Pimelodella_witmeri,Actinopterygii
Pimelodella_chagresi,Actinopterygii
Pimelodella_cristata,Actinopterygii
Pimelodella_meeki,Actinopterygii
Pimelodella_gracilis,Actinopterygii
Pimelodella_enochi,Actinopterygii
Pimelodella_vittata,Actinopterygii
Pimelodella_lateristriga,Actinopterygii
Pimelodella_laticeps,Actinopterygii
Pimelodella_avanhandavae,Actinopterygii
Rhamdia_guatemalensis,Actinopterygii
Rhamdella_zelimai,Actinopterygii
Rhamdella_longiuscula,Actinopterygii
Rhamdella_eriarcha,Actinopterygii
Gladioglanis_machadoi,Actinopterygii
Myoglanis_sp._ANSP_182834,Actinopterygii
Heptapterus_mustelinus,Actinopterygii
Heptapterus_carnatus,Actinopterygii
Heptapterus_exilis,Actinopterygii
Heptapterus_sympterygium,Actinopterygii
Acentronichthys_leptos,Actinopterygii
Imparfinis_cochabambae,Actinopterygii
Imparfinis_cf._cochabambae_ANSP_180641,Actinopterygii
Imparfinis_stictonotus,Actinopterygii
Imparfinis_cf._stictonotus_ANSP_179440,Actinopterygii
Imparfinis_borodini,Actinopterygii
Chasmocranus_brevior,Actinopterygii
Chasmocranus_brachynemus,Actinopterygii
Cetopsorhamdia_insidiosa,Actinopterygii
Imparfinis_lineatus,Actinopterygii
Heptapterus_panamensis,Actinopterygii
Mystus_leucophasis,Actinopterygii
Mystus_oculatus,Actinopterygii
Mystus_vittatus,Actinopterygii
Mystus_horai,Actinopterygii
Mystus_malabaricus,Actinopterygii
Mystus_pulcher,Actinopterygii
Mystus_bleekeri,Actinopterygii
Mystus_micracanthus,Actinopterygii
Mystus_cavasius,Actinopterygii
Mystus_tengara,Actinopterygii
Mystus_bocourti,Actinopterygii
Mystus_singaringan,Actinopterygii
Batasio_batasio,Actinopterygii
Chandramara_chandramara,Actinopterygii
Batasio_tengana,Actinopterygii
Batasio_tigrinus,Actinopterygii
Olyra_longicaudata,Actinopterygii
Phreatobius_cisternarum,Actinopterygii
Phreatobius_sp._INPA_S/N,Actinopterygii
Phreatobius_dracunculus,Actinopterygii
Conorhynchos_conirostris,Actinopterygii
Trachycorystes_trachycorystes,Actinopterygii
Tocantinsia_piresi,Actinopterygii
Pseudauchenipterus_affinis,Actinopterygii
Pseudauchenipterus_nodosus,Actinopterygii
Trachelyichthys_exilis,Actinopterygii
Trachelyopterichthys_taeniatus,Actinopterygii
Auchenipterichthys_thoracatus,Actinopterygii
Auchenipterichthys_punctatus,Actinopterygii
Auchenipterichthys_longimanus,Actinopterygii
Auchenipterichthys_coracoideus,Actinopterygii
Ageneiosus_inermis,Actinopterygii
Ageneiosus_polystictus,Actinopterygii
Ageneiosus_vittatus,Actinopterygii
Ageneiosus_lineatus,Actinopterygii
Ageneiosus_militaris,Actinopterygii
Ageneiosus_magoi,Actinopterygii
Ageneiosus_ucayalensis,Actinopterygii
Ageneiosus_dentatus,Actinopterygii
Ageneiosus_uranophthalmus,Actinopterygii
Ageneiosus_akamai,Actinopterygii
Ageneiosus_intrusus,Actinopterygii
Tympanopleura_rondoni,Actinopterygii
Tympanopleura_brevis,Actinopterygii
Tympanopleura_longipinna,Actinopterygii
Tympanopleura_cryptica,Actinopterygii
Tympanopleura_atronasus,Actinopterygii
Tympanopleura_piperata,Actinopterygii
Ageneiosus_pardalis,Actinopterygii
Trachelyopterus_teaguei,Actinopterygii
Trachelyopterus_striatulus,Actinopterygii
Trachelyopterus_galeatus,Actinopterygii
Trachelyopterus_porosus,Actinopterygii
Trachelyopterus_lucenai,Actinopterygii
Trachelyopterus_albicrux,Actinopterygii
Trachelyopterus_coriaceus,Actinopterygii
Trachelyopterus_amblops,Actinopterygii
Trachelyopterus_insignis,Actinopterygii
Spinipterus_acsi,Actinopterygii
Spinipterus_moijiri,Actinopterygii
Liosomadoras_morrowi,Actinopterygii
Liosomadoras_oncinus,Actinopterygii
Auchenipterus_nigripinnis,Actinopterygii
Auchenipterus_brachyurus,Actinopterygii
Auchenipterus_osteomystax,Actinopterygii
Auchenipterus_ambyiacus,Actinopterygii
Auchenipterus_nuchalis,Actinopterygii
Auchenipterus_dentatus,Actinopterygii
Auchenipterus_demerarae,Actinopterygii
